1.624345363663241837e-02,-1.230629764460971165e+00,-3.455027809055046251e-01,9.867694381223984790e-02,4.881409203066163632e-02,-2.998226972211108787e-01,5.743578251428035353e-01,7.087914421513269447e-02,-1.505496389999735563e+00,-1.391531523646533097e+00,9.932727789438526855e-01,6.248799521774254240e-01,-3.629047907225564362e-01,3.603120175843333994e-01,5.045049603085617340e-01,-1.477425965998883317e+00,4.899105257827495730e-01,1.133040563710050908e+00,4.882834176927641212e-01,1.839316147364160603e+00,1.376800234237058884e+00,-1.551592465311408597e+00,3.364497495782103192e-02,-1.346046053632425687e+00,2.934000370541099412e-01,-1.943631116081159682e+00,8.525612013523446997e-01
-9.357694342590688191e-03,-1.798148713075051530e+00,-9.891109471459269553e-01,-1.440550933361539054e-01,-9.435612177662908717e-01,-2.310130961190901555e-01,-4.186402454891146596e-01,-5.153142078261140346e-01,-1.170577088024915113e+00,-8.681173428778701240e-01,-6.975325776073353357e-01,-4.016671239846913988e-02,-1.782626111322679563e+00,-5.491791776421842686e-01,-1.859462230167758356e+00,-6.738495860467912379e-01,5.988904585150179871e-01,2.868208074486470194e-01,-1.172656957833809743e+00,1.108583236663215343e+00,4.369779835613076258e-01,-1.392972874552570683e+00,-5.231134779651280819e-01,-3.958050269515188679e-01,-6.122170118764762581e-01,-1.512860360608056842e+00,-7.806437643903717527e-01
-2.088942333747781030e-03,5.526919630187416832e-01,-7.381249992638133639e-01,-2.727144881711029423e-01,-3.662881553197616102e-01,-8.655923965770545569e-01,-7.445606042848594841e-01,-1.104990830597773810e+00,-9.320974078420335429e-01,8.801420037906866334e-01,-9.091931183676295325e-02,-6.652256870530373067e-01,-4.640604904256520058e-01,-1.368507605816450701e+00,1.195086099391964085e+00,3.267536323271652554e-01,-8.426000527701670295e-01,-8.454894543403173035e-01,9.750947271764760504e-01,-5.586321467588212242e-01,9.711930052137486280e-01,-1.515124236236996769e+00,-9.067856745614438774e-01,-7.149239651168839416e-01,-1.174879063033921894e-01,-6.883054043873085837e-01,1.136770601268838332e+00
-2.007580689299974432e-03,-1.037999517529452354e-01,-4.012317079890843630e-01,-3.345739582670052559e-01,-4.023637533973624114e-01,1.324261150619946648e+00,-7.075066844060499127e-01,-2.870675215538520675e-02,1.882143314520106303e+00,2.930017093143460816e+00,1.772858018946033454e+00,-4.641595444270903426e-01,3.005610241385841430e+00,1.892576445688891607e+00,2.362317640327683765e+00,-1.163007838346449829e-01,4.593670652477963370e-03,-1.260272885538244569e+00,3.927269400081961681e+00,-1.336350447325646007e+00,-1.135778322283777621e-03,1.926324197939834004e+00,9.541557699791021196e-01,1.941254685166604377e+00,2.830056615960088728e-02,8.810972140604163005e-01,1.332389752743520228e+00
-2.662185060036220859e-03,2.813876932607220493e-01,-7.647349554594118359e-01,4.057650154159923028e-01,5.747315053216556224e-01,-1.285517467386253776e-01,6.380707332049469216e-02,3.408360804501560093e-01,1.174149693613440126e+00,-1.992120264972215282e-01,4.548306962252853802e-01,4.739885073558690598e-01,-1.135872444645399604e+00,9.552100974240546050e-01,-1.129696235450128872e-01,-4.109200802624898285e-01,-8.459118562346719106e-01,1.600854278929504160e+00,-3.792454866756015397e-01,-2.570887423124942894e-01,-1.796816673910503204e-01,4.411362224828331291e-01,9.899903662739385768e-02,5.662501079296063944e-01,4.779725124367089628e-01,5.291950273933536675e-01,5.422336074504433556e-01
-6.235307296797915934e-03,1.195209724949268359e+00,3.741949960199985048e-01,1.685693813051234446e+00,4.148980563267948285e-01,1.167851767852784578e-01,-5.924882734035114007e-01,5.655941089295625224e-01,5.832389487029493447e-01,6.981467533057681418e-01,1.629831086769752524e+00,1.714569447103893474e+00,1.671311038280895112e+00,-1.344216679608909726e-01,1.110461926021800050e+00,6.819555400711553306e-01,-4.695747467061894276e-01,1.494158960315314255e+00,1.920379160407590158e+00,-6.225311336146648333e-01,-5.884141135662597222e-01,5.674501079480840371e-01,4.707742621776376396e-02,1.404376198615572058e+00,1.835640402370361246e-01,7.157374106172257333e-01,6.306314823850553974e-01
2.487991613877704906e-03,1.209307895840355362e+00,-8.040534087327371182e-01,2.353302279543339370e+00,8.306160879254120832e-01,1.262059295531906544e+00,1.496437206484177551e+00,8.251347979487063666e-01,4.217838993292959415e-01,1.587773296895329977e+00,2.754653487826381308e+00,3.580079608734017538e-01,-8.859533293546499877e-01,1.382442177539599415e+00,-1.131068296861728495e+00,8.575938924042662004e-01,1.995485835214592329e+00,-5.436759243114858142e-01,-1.372035359830517720e+00,8.189922979038034567e-01,2.380668720168615859e+00,-3.059267798667112889e-02,7.116222063620715188e-01,3.668809958565717455e-01,1.041483312648541215e+00,1.560059326276330482e+00,-1.069052176418448796e-01
-7.311270374727777376e-04,5.603683043326317392e-01,7.950678963772344066e-01,8.318161481476206154e-01,5.871902734646420319e-01,1.728518633910888891e+00,-8.687937186262954803e-02,7.300331453036048579e-01,4.329861580723809444e-01,1.091218698608423132e+00,1.416122450068426852e+00,4.409622785650134658e-01,-4.163519692246164250e-01,-6.602687579276066143e-02,4.219864151524326257e-01,1.410068438566017379e+00,4.430643069176549154e-01,-6.538213647894962621e-01,-6.725798452905208391e-01,4.243118000869391948e-02,2.126121660859822349e+00,2.188384802217574698e+00,-1.360467538155320623e-03,7.680061679689469401e-01,7.803167245805064933e-01,6.834258519203791904e-01,9.045867375986295089e-01
6.233621765780327124e-03,-8.674508775159543994e-01,9.769441605212673130e-01,1.413837462919445009e-01,-8.300909990807280037e-02,1.894348670954337122e+00,5.819341334301795232e-01,1.066973896538462169e-01,3.168659769503864299e-01,1.414730882885868013e+00,-1.819598676611481114e+00,-1.308620666720771375e+00,-2.156206275890681034e+00,-1.776596578425178929e+00,-1.332661996819363148e+00,1.183535032780060670e+00,-1.170681585579532058e+00,-1.496890754623440012e+00,-1.558759303939586616e+00,-2.652361680862148852e+00,-2.381100496381924447e+00,1.012814262241035559e-02,-8.937324974998615001e-01,-1.160371844760815563e+00,-2.341075946996711288e+00,-5.475509630367878522e-01,-2.058529832826191619e+00
-1.396620424595431884e-02,-5.008732582084562956e-02,2.332309895802591737e-01,3.476741202334522884e-01,-9.322405141223066849e-01,-2.858187399641926030e-01,1.044065270263768053e+00,-1.654224896843165260e-01,4.757466853278893848e-01,-7.983442998022418635e-01,2.890073777063631444e-01,4.391625572548267797e-01,-4.551889513529585041e-01,-2.646260742034446389e-01,9.928496549340840027e-02,-4.062674819466036702e-01,5.809996143957871784e-01,9.475868284924120477e-01,-7.295062167080601512e-01,-1.077411692712595848e+00,-2.373725417954217556e-02,-6.947871728704819727e-01,-3.920609302883580893e-01,2.126879064877100489e-01,-6.848270469871893529e-02,-1.008460591275116627e-03,-4.667987510404576490e-01
