1.007010638724002094e+00
1.364648378786342819e-01
-4.949815120203739371e-01
-1.668222492928943534e+00
-1.432676868416093985e+00
-6.230090667099984908e-02
-1.008265053346765472e-01
-1.235963624482365963e+00
4.263794243749384094e+00
2.816954291179931125e-01
1.909239276606674141e+00
3.957532698368190216e-01
3.392722181777097501e-01
-2.318320511539017081e-01
7.944663049459764759e-01
-1.145493658771967960e+00
6.772796358623914825e-01
-7.433743736669304880e-01
-1.400277082473580181e+00
4.094028864689614466e-01
-4.055353174700285224e-01
9.803930120737739881e-03
-4.321240437809643620e-01
-2.088091042522298046e+00
3.015952836346115218e-01
-2.561705854957078365e+00
-1.706105269722755446e+00
-1.683513524316113119e-02
2.575874676482763359e+00
-2.709313767142389473e-01
6.437896706714886230e-01
-7.428015330194536192e-01
4.184890168158294510e-01
2.547292876200003331e+00
-1.189572925476888754e+00
4.942850365499152354e-01
2.008751399691789674e-01
-1.807039708851555793e-01
1.028422983844482497e+00
-3.203440725819777790e-01
-3.252059540978126662e-01
-2.986980885392888085e-01
8.256873380757682179e-01
-7.500245686074228368e-01
-1.370265417525275531e+00
-2.260885249601306324e+00
-5.426965151059366388e-01
1.825879099324620169e-01
8.289605367469110586e-01
-1.604910468468381535e-01
